,Mkt-RF,SMB,HML,RF,
01/14/2015,-0.006,0.0029,-0.0049,0,
01/15/2015,-0.0108,-0.0095,0.0063,0,
01/16/2015,0.0136,0.0047,-0.0014,0,
01/20/2015,0.0011,-0.0067,-0.0055,0,
01/21/2015,0.0042,-0.0095,0.0055,0,
01/22/2015,0.0158,0.0046,0.0041,0,
01/23/2015,-0.0047,0.0052,-0.0082,0,
01/26/2015,0.0042,0.0056,-0.0005,0,
01/27/2015,-0.0121,0.0067,0.0023,0,
01/28/2015,-0.0139,-0.0008,-0.0077,0,
01/29/2015,0.0098,0.0024,0,0,
01/30/2015,-0.013,-0.0077,0.0003,0,
02/02/2015,0.0125,-0.0046,0.0099,0,
02/03/2015,0.0149,0.0018,0.0051,0,
02/04/2015,-0.0035,-0.0007,-0.002,0,
02/05/2015,0.011,0.0048,-0.0016,0,
02/06/2015,-0.002,0.0007,0.0038,0,
02/09/2015,-0.0046,-0.0039,0.0009,0,
02/10/2015,0.0104,-0.0031,-0.0069,0,
02/11/2015,0.0003,-0.0011,-0.0033,0,
02/12/2015,0.01,0.0018,-0.0009,0,
02/13/2015,0.0047,0.0019,-0.0029,0,
02/17/2015,0.0017,-0.0002,0,0,
02/18/2015,0.0003,0.0028,-0.0081,0,
02/19/2015,-0.0001,0.0028,-0.0035,0,
02/20/2015,0.0061,-0.0041,-0.0026,0,
02/23/2015,-0.0008,0.0004,-0.0037,0,
02/24/2015,0.0032,-0.0005,0.0069,0,
02/25/2015,0.0002,0.0022,-0.0051,0,
02/26/2015,-0.0008,0.0064,-0.0047,0,
02/27/2015,-0.0036,-0.0021,0.0022,0,
03/02/2015,0.0062,0.0024,-0.0043,0,
03/03/2015,-0.0043,-0.0031,0.003,0,
03/04/2015,-0.0041,0.0009,-0.004,0,
03/05/2015,0.0015,0.0024,-0.0043,0,
03/06/2015,-0.0129,0.0027,0.0043,0,
03/09/2015,0.0037,0.0008,-0.0002,0,
03/10/2015,-0.0163,0.0042,-0.0047,0,
03/11/2015,-0.0004,0.0056,0.0052,0,
03/12/2015,0.0128,0.0038,0.005,0,
03/13/2015,-0.0057,0.0021,-0.0003,0,
03/16/2015,0.0123,-0.0077,-0.0041,0,
03/17/2015,-0.002,0.0054,-0.0002,0,
03/18/2015,0.0108,-0.0051,0,0,
03/19/2015,-0.0036,0.0088,-0.011,0,
03/20/2015,0.0081,-0.0014,0.0054,0,
03/23/2015,-0.0019,0.0021,0.0024,0,
03/24/2015,-0.0051,0.0058,-0.0029,0,
03/25/2015,-0.0156,-0.0098,0.0103,0,
03/26/2015,-0.0022,0.0011,-0.0006,0,
03/27/2015,0.0032,0.005,-0.0069,0,
03/30/2015,0.0124,0.0001,-0.0004,0,
03/31/2015,-0.0075,0.0042,0.0037,0,
04/01/2015,-0.0038,0.0034,0.0042,0,
04/02/2015,0.0035,-0.0009,0.0031,0,
04/06/2015,0.0061,-0.0027,-0.0015,0,
04/07/2015,-0.0022,-0.0019,-0.0016,0,
04/08/2015,0.0037,0.0053,-0.0072,0,
04/09/2015,0.0041,-0.0069,-0.0006,0,
04/10/2015,0.0049,-0.0007,-0.0028,0,
04/13/2015,-0.0038,0.005,0.0023,0,
04/14/2015,0.0011,-0.0019,0.0019,0,
04/15/2015,0.0057,0.0025,0.0032,0,
04/16/2015,-0.0008,-0.0009,-0.0021,0,
04/17/2015,-0.0123,-0.0046,0.0022,0,
04/20/2015,0.0095,0.0016,-0.0027,0,
04/21/2015,-0.001,0.0019,-0.0076,0,
04/22/2015,0.0046,-0.0037,0.0017,0,
04/23/2015,0.0029,0.0028,-0.0023,0,
04/24/2015,0.0017,-0.0051,-0.0029,0,
04/27/2015,-0.0054,-0.007,0.0056,0,
04/28/2015,0.0027,0.0021,0.0102,0,
04/29/2015,-0.0038,-0.0074,0.0074,0,
04/30/2015,-0.0111,-0.0105,0.0078,0,
05/01/2015,0.0101,-0.003,-0.0062,0,
05/04/2015,0.0032,0.0003,0.0024,0,
05/05/2015,-0.0119,-0.0015,0.005,0,
05/06/2015,-0.0031,0.0064,-0.0013,0,
05/07/2015,0.0039,0.0006,-0.0039,0,
05/08/2015,0.0121,-0.0056,-0.0012,0,
05/11/2015,-0.0039,0.0068,-0.0003,0,
05/12/2015,-0.0027,0,0.0007,0,
05/13/2015,0.0001,0,0.0002,0,
05/14/2015,0.0101,-0.001,-0.0035,0,
05/15/2015,0.0005,-0.0024,-0.002,0,
05/18/2015,0.0044,0.0074,-0.0009,0,
05/19/2015,-0.0009,-0.0012,0.0023,0,
05/20/2015,-0.0005,0.0022,-0.0014,0,
05/21/2015,0.0023,-0.0029,-0.0002,0,
05/22/2015,-0.0022,-0.0011,-0.0014,0,
05/26/2015,-0.0101,-0.0002,-0.0001,0,
05/27/2015,0.0093,0.0033,-0.0034,0,
05/28/2015,-0.0012,0.001,0.0013,0,
05/29/2015,-0.0058,0.0003,0.0006,0,
06/01/2015,0.0017,-0.0004,-0.0022,0,
06/02/2015,-0.0002,0.0033,0.0033,0,
06/03/2015,0.0039,0.0087,-0.0024,0,
06/04/2015,-0.0088,-0.001,-0.0001,0,
06/05/2015,0.0006,0.008,0.0005,0,
06/08/2015,-0.0066,0.0003,0.0003,0,
06/09/2015,0.0002,-0.003,0.0035,0,
06/10/2015,0.012,0.0015,0.0019,0,
06/11/2015,0.0021,-0.001,-0.0011,0,
06/12/2015,-0.0063,0.0033,0.0013,0,
06/15/2015,-0.0045,0.0011,-0.0013,0,
06/16/2015,0.0057,0.001,0,0,
06/17/2015,0.0016,-0.0029,-0.0063,0,
06/18/2015,0.0099,0.0021,-0.0043,0,
06/19/2015,-0.0043,0.0055,-0.002,0,
06/22/2015,0.0063,0.0008,-0.0006,0,
06/23/2015,0.0012,0.0024,0.0027,0,
06/24/2015,-0.0079,-0.0011,0.0013,0,
06/25/2015,-0.0025,0.0037,-0.002,0,
06/26/2015,-0.0006,-0.0023,0.0045,0,
06/29/2015,-0.0215,-0.0043,0.0018,0,
06/30/2015,0.0033,0.003,-0.0067,0,
07/01/2015,0.006,-0.0077,-0.0006,0,
07/02/2015,-0.0011,-0.0056,-0.0004,0,
07/06/2015,-0.0037,0.0015,-0.0055,0,
07/07/2015,0.0053,-0.0044,-0.0025,0,
07/08/2015,-0.0168,-0.0003,0.0007,0,
07/09/2015,0.0028,0.0016,-0.0003,0,
07/10/2015,0.0124,0.0023,-0.0055,0,
07/13/2015,0.0114,-0.0007,-0.0042,0,
07/14/2015,0.0047,0.0015,0.0013,0,
07/15/2015,-0.0019,-0.0081,-0.0008,0,
07/16/2015,0.0078,-0.0017,-0.0062,0,
07/17/2015,0.0005,-0.006,-0.0065,0,
07/20/2015,-0.0001,-0.0072,-0.0057,0,
07/21/2015,-0.0047,0.0003,0.003,0,
07/22/2015,-0.0018,0.0018,0.0019,0,
07/23/2015,-0.006,-0.0035,-0.0034,0,
07/24/2015,-0.0108,-0.0061,-0.0002,0,
07/27/2015,-0.0074,-0.0025,0.0008,0,
07/28/2015,0.0123,-0.0034,-0.0011,0,
07/29/2015,0.0074,-0.0036,0.0052,0,
07/30/2015,0.0012,0.0017,-0.0026,0,
07/31/2015,-0.0015,0.0082,-0.0099,0,
08/03/2015,-0.0035,-0.0033,-0.0017,0,
08/04/2015,-0.0014,0.0009,-0.0019,0,
08/05/2015,0.0036,0.0001,-0.0044,0,
08/06/2015,-0.0088,-0.0053,0.0199,0,
08/07/2015,-0.0036,-0.0046,-0.0035,0,
08/10/2015,0.0132,0.0016,0.0069,0,
08/11/2015,-0.0098,-0.0009,0.0043,0,
08/12/2015,0.0007,-0.0009,-0.0027,0,
08/13/2015,-0.0014,-0.0043,0.0001,0,
08/14/2015,0.0043,0.0013,0.0044,0,
08/17/2015,0.006,0.0044,-0.0087,0,
08/18/2015,-0.0035,-0.0064,0.0034,0,
08/19/2015,-0.0085,-0.0012,-0.0022,0,
08/20/2015,-0.0224,-0.0028,0.006,0,
08/21/2015,-0.0295,0.0182,0.0014,0,
08/24/2015,-0.039,0.0034,-0.0043,0,
08/25/2015,-0.0117,0.0069,-0.0061,0,
08/26/2015,0.0368,-0.0135,-0.0037,0,
08/27/2015,0.024,-0.0067,0.0062,0,
08/28/2015,0.0023,0.0098,0.0008,0,
08/31/2015,-0.0074,0.0077,0.0142,0,
09/01/2015,-0.0291,0.0032,-0.0051,0,
09/02/2015,0.0181,-0.0016,-0.0092,0,
09/03/2015,0.0017,-0.0032,0.0072,0,
09/04/2015,-0.0139,0.0089,-0.0057,0,
09/08/2015,0.0252,-0.0036,-0.0055,0,
09/09/2015,-0.0134,0.0016,0.0011,0,
09/10/2015,0.0049,-0.0013,-0.0031,0,
09/11/2015,0.0044,-0.002,-0.007,0,
09/14/2015,-0.0041,0.0003,0.0001,0,
09/15/2015,0.0122,-0.0018,0.0025,0,
09/16/2015,0.0084,0.0001,0.0044,0,
09/17/2015,-0.0017,0.0089,-0.015,0,
09/18/2015,-0.0162,0.0046,-0.0096,0,
09/21/2015,0.0036,-0.0094,0.0121,0,
09/22/2015,-0.0129,-0.0027,0.0014,0,
09/23/2015,-0.0027,-0.0017,-0.0014,0,
09/24/2015,-0.0036,0.0025,0.0056,0,
09/25/2015,-0.0022,-0.0165,0.0188,0,
09/28/2015,-0.0263,-0.0027,0.0117,0,
09/29/2015,-0.0007,-0.0072,0.0071,0,
09/30/2015,0.0188,-0.0043,-0.0048,0,
10/01/2015,0.0013,-0.0045,-0.0005,0,
10/02/2015,0.0148,0.0034,-0.0084,0,
10/05/2015,0.0193,0.0062,0.0077,0,
10/06/2015,-0.0043,-0.0023,0.0172,0,
10/07/2015,0.0094,0.007,-0.0024,0,
10/08/2015,0.0084,0.0024,0.0076,0,
10/09/2015,0.0012,0.0021,-0.0108,0,
10/12/2015,0.0006,-0.004,-0.0007,0,
10/13/2015,-0.0074,-0.0073,0.0069,0,
10/14/2015,-0.006,-0.0026,-0.0002,0,
10/15/2015,0.0156,0.0066,-0.0015,0,
10/16/2015,0.0036,-0.0049,-0.0035,0,
10/19/2015,0,0.0016,-0.0071,0,
10/20/2015,-0.0015,0.0002,0.0121,0,
10/21/2015,-0.0074,-0.0087,-0.0018,0,
10/22/2015,0.015,-0.0078,0.0047,0,
10/23/2015,0.0109,-0.0001,-0.006,0,
10/26/2015,-0.002,-0.0036,-0.0072,0,
10/27/2015,-0.0042,-0.0087,-0.0088,0,
10/28/2015,0.0143,0.0141,0.0064,0,
10/29/2015,-0.002,-0.0089,0.0009,0,
10/30/2015,-0.0041,0.0023,-0.0054,0,
11/02/2015,0.0125,0.0085,-0.0002,0,
11/03/2015,0.0032,0.0044,0.0021,0,
11/04/2015,-0.0026,0.0034,-0.0033,0,
11/05/2015,-0.0008,0.0003,0.0045,0,
11/06/2015,0.0014,0.0082,0.0029,0,
11/09/2015,-0.0095,-0.0021,-0.0005,0,
11/10/2015,0.0013,-0.0001,0.0026,0,
11/11/2015,-0.0043,-0.0052,-0.0018,0,
11/12/2015,-0.0145,-0.0051,-0.0045,0,
11/13/2015,-0.0106,0.003,0.0038,0,
11/16/2015,0.0139,-0.0057,0.0046,0,
11/17/2015,-0.0011,-0.0012,-0.0066,0,
11/18/2015,0.0161,0,-0.0008,0,
11/19/2015,-0.0013,-0.0026,-0.0011,0,
11/20/2015,0.0035,0.0043,-0.0041,0,
11/23/2015,-0.0001,0.0066,-0.0036,0,
11/24/2015,0.0021,0.007,0.0027,0,
11/25/2015,0.0009,0.0087,-0.0055,0,
11/27/2015,0.0009,0.0022,-0.0029,0,
11/30/2015,-0.0047,0.0014,0.0069,0,
12/01/2015,0.0097,-0.0066,0.0025,0,
12/02/2015,-0.0101,0.0025,-0.007,0,
12/03/2015,-0.015,-0.0021,0.0044,0,
12/04/2015,0.0186,-0.0104,-0.0052,0,
12/07/2015,-0.0084,-0.0086,-0.0066,0,
12/08/2015,-0.0059,0.0048,-0.0123,0,
12/09/2015,-0.0083,-0.0033,0.0041,0,
12/10/2015,0.003,0.0011,-0.0022,0,
12/11/2015,-0.0203,-0.0022,-0.0006,0,
12/14/2015,0.0029,-0.0105,-0.0019,0,
12/15/2015,0.011,0.0003,0.0076,0,
12/16/2015,0.0147,0.0001,-0.0064,0,
12/17/2015,-0.0146,0.0038,-0.0031,0,
12/18/2015,-0.017,0.0076,-0.0039,0,
12/21/2015,0.0074,-0.0017,-0.0005,0,
12/22/2015,0.0089,-0.0004,0.0051,0,
12/23/2015,0.013,0.0013,0.0059,0,
12/24/2015,-0.0011,0.003,-0.0003,0,
12/28/2015,-0.0029,-0.0048,-0.0038,0,
12/29/2015,0.0105,0.0009,-0.0031,0,
12/30/2015,-0.0074,-0.0017,-0.0013,0,
12/31/2015,-0.0092,-0.0024,0.0024,0,
01/04/2016,-0.0159,-0.0083,0.0053,0,
01/05/2016,0.0012,-0.0022,0,0,
01/06/2016,-0.0135,-0.0013,-0.0001,0,
01/07/2016,-0.0244,-0.0029,0.0008,0,
01/08/2016,-0.0111,-0.0047,-0.0003,0,
01/11/2016,-0.0006,-0.0065,0.0034,0,
01/12/2016,0.0071,-0.004,-0.0077,0,
01/13/2016,-0.0267,-0.007,0.0078,0,
01/14/2016,0.0165,-0.0001,-0.0041,0,
01/15/2016,-0.0214,0.0042,-0.0021,0,
01/19/2016,-0.002,-0.0134,-0.0007,0,
01/20/2016,-0.0094,0.0186,-0.0124,0,
01/21/2016,0.0045,-0.0049,0.0001,0,
01/22/2016,0.0208,0.0022,-0.0019,0,
01/25/2016,-0.0171,-0.0036,-0.0098,0,
01/26/2016,0.0152,0.0038,0.0122,0,
01/27/2016,-0.0111,-0.0054,0.0172,0,
01/28/2016,0.0049,-0.0047,0.0127,0,
01/29/2016,0.0257,0.0047,0.0037,0,
02/01/2016,-0.0004,-0.0021,-0.0095,0.00001,
02/02/2016,-0.02,-0.0003,-0.0034,0.00001,
02/03/2016,0.0046,-0.0032,0.0044,0.00001,
02/04/2016,0.0027,0.0021,0.0033,0.00001,
02/05/2016,-0.0206,-0.0111,0.0175,0.00001,
02/08/2016,-0.0151,-0.0003,0.0089,0.00001,
02/09/2016,-0.001,-0.0047,-0.0029,0.00001,
02/10/2016,0.0001,-0.0005,-0.0056,0.00001,
02/11/2016,-0.0117,0.005,-0.0148,0.00001,
02/12/2016,0.0198,-0.0054,0.0115,0.00001,
02/16/2016,0.0178,0.0055,-0.0055,0.00001,
02/17/2016,0.0175,-0.0005,-0.0063,0.00001,
02/18/2016,-0.0051,0,0.0021,0.00001,
02/19/2016,0.0006,0.0043,-0.0062,0.00001,
02/22/2016,0.0143,-0.0026,0.0024,0.00001,
02/23/2016,-0.0122,0.0047,-0.0052,0.00001,
02/24/2016,0.0053,0.0068,-0.0032,0.00001,
02/25/2016,0.011,-0.0043,0.0023,0.00001,
02/26/2016,-0.0001,0.008,0.0026,0.00001,
02/29/2016,-0.0069,0.0066,0.0026,0.00001,
03/01/2016,0.0234,-0.0063,0.003,0.00001,
03/02/2016,0.0054,0.005,0.0071,0.00001,
03/03/2016,0.0051,0.0044,0.0065,0.00001,
03/04/2016,0.0037,0.0028,0.0029,0.00001,
03/07/2016,0.0021,0.0121,0.0054,0.00001,
03/08/2016,-0.0127,-0.0115,-0.0049,0.00001,
03/09/2016,0.005,0.0004,0.0038,0.00001,
03/10/2016,-0.0011,-0.0081,0.0063,0.00001,
03/11/2016,0.0169,0.0027,0.0019,0.00001,
03/14/2016,-0.0012,-0.0007,-0.0087,0.00001,
03/15/2016,-0.0036,-0.0143,0.0067,0.00001,
03/16/2016,0.0063,0.001,-0.0004,0.00001,
03/17/2016,0.0072,0.0084,0.0058,0.00001,
03/18/2016,0.0054,0.0034,-0.0019,0.00001,
03/21/2016,0.001,-0.002,-0.0031,0.00001,
03/22/2016,-0.0005,-0.0001,-0.0044,0.00001,
03/23/2016,-0.0086,-0.0117,-0.0009,0.00001,
03/24/2016,0,0.0047,-0.0006,0.00001,
03/28/2016,0.0004,-0.0003,0.0014,0.00001,
03/29/2016,0.0107,0.0177,-0.0118,0.00001,
03/30/2016,0.0041,-0.0028,0.0015,0.00001,
03/31/2016,-0.0011,0.0044,-0.0048,0.00001,
04/01/2016,0.0064,-0.0025,-0.0062,0,
04/04/2016,-0.0041,-0.0025,-0.0074,0,
04/05/2016,-0.0094,-0.0008,-0.0036,0,
04/06/2016,0.0114,0.0017,-0.0082,0,
04/07/2016,-0.0123,-0.0005,-0.0035,0,
04/08/2016,0.0029,0.0002,0.0068,0,
04/11/2016,-0.0028,-0.001,0.0095,0,
04/12/2016,0.0099,-0.0007,0.0085,0,
04/13/2016,0.0123,0.0084,0.0036,0,
04/14/2016,0.0003,-0.0028,0.0018,0,
04/15/2016,-0.0004,0.0033,-0.0033,0,
04/18/2016,0.0065,0.0009,-0.0019,0,
04/19/2016,0.0029,-0.0036,0.0148,0,
04/20/2016,0.0015,-0.001,0.0054,0,
04/21/2016,-0.0047,0.0011,-0.0059,0,
04/22/2016,0.0012,0.0082,0.0049,0,
04/25/2016,-0.0024,-0.0058,-0.0018,0,
04/26/2016,0.0029,0.0066,0.0078,0,
04/27/2016,0.0021,0.0009,0.0068,0,
04/28/2016,-0.0096,-0.0016,0.0005,0,
04/29/2016,-0.005,-0.0014,0.0038,0,
05/02/2016,0.0078,-0.0001,-0.0036,0.00001,
05/03/2016,-0.0105,-0.0066,-0.005,0.00001,
05/04/2016,-0.0066,-0.0015,0.0006,0.00001,
05/05/2016,-0.0008,-0.005,0.0009,0.00001,
05/06/2016,0.0038,0.0005,0.0024,0.00001,
05/09/2016,0.0005,0.0036,-0.0148,0.00001,
05/10/2016,0.0126,-0.004,0.0047,0.00001,
05/11/2016,-0.0089,-0.0036,0.0078,0.00001,
05/12/2016,-0.0011,-0.006,0.0014,0.00001,
05/13/2016,-0.0082,0.0038,-0.0066,0.00001,
05/16/2016,0.0099,0.0028,-0.0024,0.00001,
05/17/2016,-0.0095,-0.0078,0.0061,0.00001,
05/18/2016,0.001,0.0011,0.0084,0.00001,
05/19/2016,-0.0033,-0.0032,-0.0029,0.00001,
05/20/2016,0.0075,0.009,-0.0029,0.00001,
05/23/2016,-0.0018,0.0026,-0.0032,0.00001,
05/24/2016,0.0143,0.0069,-0.0034,0.00001,
05/25/2016,0.0072,-0.0021,0.0058,0.00001,
05/26/2016,-0.0004,-0.0009,-0.0051,0.00001,
05/27/2016,0.0049,0.0033,-0.0022,0.00001,
05/31/2016,-0.0001,0.0051,-0.0036,0.00001,
06/01/2016,0.002,0.0065,-0.0025,0.00001,
06/02/2016,0.0035,0.0032,-0.0059,0.00001,
06/03/2016,-0.0038,-0.0013,-0.0009,0.00001,
06/06/2016,0.006,0.0068,0.0032,0.00001,
06/07/2016,0.0012,0.0019,0.0011,0.00001,
06/08/2016,0.0037,0.0045,-0.0012,0.00001,
06/09/2016,-0.0027,-0.004,-0.0022,0.00001,
06/10/2016,-0.0105,-0.0035,-0.0018,0.00001,
06/13/2016,-0.0083,-0.0036,0.001,0.00001,
06/14/2016,-0.0019,0.0027,-0.0071,0.00001,
06/15/2016,-0.0011,0.0025,-0.0005,0.00001,
06/16/2016,0.0024,-0.0034,-0.004,0.00001,
06/17/2016,-0.003,-0.001,0.0094,0.00001,
06/20/2016,0.0071,0.0061,-0.0001,0.00001,
06/21/2016,0.0021,-0.0062,0.005,0.00001,
06/22/2016,-0.002,-0.0031,0.0008,0.00001,
06/23/2016,0.0145,0.005,0.0043,0.00001,
06/24/2016,-0.037,0.0014,-0.0114,0.00001,
06/27/2016,-0.0207,-0.0095,-0.0067,0.00001,
06/28/2016,0.0176,-0.0039,0.0015,0.00001,
06/29/2016,0.018,0.0027,-0.0006,0.00001,
06/30/2016,0.0142,0.0035,0.0045,0.00001,
07/01/2016,0.0024,0.0053,-0.0041,0.00001,
07/05/2016,-0.0085,-0.0063,-0.0137,0.00001,
07/06/2016,0.0062,0.0017,-0.0013,0.00001,
07/07/2016,0.0002,0.0035,-0.002,0.00001,
07/08/2016,0.016,0.0089,0.0035,0.00001,
07/11/2016,0.0043,0.0061,0.0026,0.00001,
07/12/2016,0.0075,0.0062,0.01,0.00001,
07/13/2016,-0.0005,-0.0053,0.0051,0.00001,
07/14/2016,0.0051,-0.0045,0.0045,0.00001,
07/15/2016,-0.0005,0.003,0.0001,0.00001,
07/18/2016,0.0025,-0.0002,-0.0012,0.00001,
07/19/2016,-0.0022,-0.0062,0.0004,0.00001,
07/20/2016,0.0048,0.0045,-0.0087,0.00001,
07/21/2016,-0.0038,-0.0005,-0.0002,0.00001,
07/22/2016,0.0048,0.0023,-0.0008,0.00001,
07/25/2016,-0.0027,-0.0002,-0.0024,0.00001,
07/26/2016,0.0013,0.0058,0.0054,0.00001,
07/27/2016,-0.0014,0.0059,-0.0044,0.00001,
07/28/2016,0.0018,-0.0042,-0.0035,0.00001,
07/29/2016,0.0017,-0.0003,0.0003,0.00001,
08/01/2016,-0.0016,0.0018,-0.0087,0.00001,
08/02/2016,-0.007,-0.0058,0.0017,0.00001,
08/03/2016,0.0045,0.0046,0.0083,0.00001,
08/04/2016,0.0005,0.0009,-0.0033,0.00001,
08/05/2016,0.0093,0.0043,0.0087,0.00001,
08/08/2016,-0.0006,0.0002,0.0057,0.00001,
08/09/2016,0.0005,-0.0001,-0.0031,0.00001,
08/10/2016,-0.0029,-0.0044,-0.0013,0.00001,
08/11/2016,0.0054,0.0014,0.0004,0.00001,
08/12/2016,-0.0006,0.0008,-0.0018,0.00001,
08/15/2016,0.0039,0.0073,0.004,0.00001,
08/16/2016,-0.0057,-0.0027,0.006,0.00001,
08/17/2016,0.0012,-0.0055,0.0025,0.00001,
08/18/2016,0.0032,0.0045,0.0037,0.00001,
08/19/2016,-0.0011,0.0012,-0.0012,0.00001,
08/22/2016,-0.0002,0.0026,-0.0041,0.00001,
08/23/2016,0.0027,0.0056,-0.0001,0.00001,
08/24/2016,-0.0056,-0.0047,0.004,0.00001,
08/25/2016,-0.0008,0.002,0.0049,0.00001,
08/26/2016,-0.0015,0.0015,-0.0013,0.00001,
08/29/2016,0.0053,-0.0007,0.0035,0.00001,
08/30/2016,-0.0014,0.001,0.0031,0.00001,
08/31/2016,-0.0024,-0.0039,0.0014,0.00001,
09/01/2016,0.0003,0.0012,-0.0049,0.00001,
09/02/2016,0.0053,0.0039,0.0036,0.00001,
09/06/2016,0.0026,0.0006,-0.0053,0.00001,
09/07/2016,0.0009,0.0061,0.0003,0.00001,
09/08/2016,-0.0018,-0.0002,0.0058,0.00001,
09/09/2016,-0.0247,-0.0055,0.003,0.00001,
09/12/2016,0.0144,0,-0.0047,0.00001,
09/13/2016,-0.0148,-0.0025,-0.0047,0.00001,
09/14/2016,-0.0008,0.0012,-0.0082,0.00001,
09/15/2016,0.0107,0.0031,-0.0032,0.00001,
09/16/2016,-0.0036,0.0032,-0.0046,0.00001,
09/19/2016,0.0005,0.0039,0.0016,0.00001,
09/20/2016,-0.0002,-0.0021,-0.0052,0.00001,
09/21/2016,0.0112,0.0014,0.0033,0.00001,
09/22/2016,0.007,0.0084,-0.0006,0.00001,
09/23/2016,-0.006,-0.001,-0.002,0.00001,
09/26/2016,-0.0088,-0.0022,-0.0035,0.00001,
09/27/2016,0.0064,-0.0007,-0.0052,0.00001,
09/28/2016,0.0056,0.0021,0.011,0.00001,
09/29/2016,-0.0098,-0.0041,0.0055,0.00001,
09/30/2016,0.0088,0.0037,0.0035,0.00001,
10/03/2016,-0.0026,0.0002,-0.0021,0.00001,
10/04/2016,-0.0046,-0.0001,0.0017,0.00001,
10/05/2016,0.0058,0.0029,0.0079,0.00001,
10/06/2016,-0.0006,-0.0027,0.0037,0.00001,
10/07/2016,-0.0038,-0.0051,0.0016,0.00001,
10/10/2016,0.0052,0.0057,0.0001,0.00001,
10/11/2016,-0.013,-0.0059,0.0049,0.00001,
10/12/2016,0.0006,-0.0023,0.0037,0.00001,
10/13/2016,-0.0042,-0.0068,-0.0063,0.00001,
10/14/2016,0.0001,-0.0035,0.0057,0.00001,
10/17/2016,-0.0029,-0.0005,0.0014,0.00001,
10/18/2016,0.006,-0.0016,0.0003,0.00001,
10/19/2016,0.0025,0.0004,0.0091,0.00001,
10/20/2016,-0.0016,-0.0002,-0.0011,0.00001,
10/21/2016,0.0002,-0.0012,-0.0032,0.00001,
10/24/2016,0.0054,0.0006,-0.0016,0.00001,
10/25/2016,-0.0046,-0.0058,0.0022,0.00001,
10/26/2016,-0.0023,-0.0085,0.0074,0.00001,
10/27/2016,-0.0033,-0.0096,0.006,0.00001,
10/28/2016,-0.0029,-0.001,0.001,0.00001,
10/31/2016,0.0002,0.0003,0.0014,0.00001,
11/01/2016,-0.0068,-0.0035,0.0017,0.00001,
11/02/2016,-0.0073,-0.0066,0.0036,0.00001,
11/03/2016,-0.004,-0.0046,0.0102,0.00001,
11/04/2016,-0.0012,0.0086,-0.0043,0.00001,
11/07/2016,0.0223,0.002,-0.0015,0.00001,
11/08/2016,0.004,-0.0008,-0.0019,0.00001,
11/09/2016,0.0146,0.0182,0.0099,0.00001,
11/10/2016,0.0032,0.0113,0.018,0.00001,
11/11/2016,0.0018,0.025,-0.0004,0.00001,
11/14/2016,0.0021,0.0058,0.0142,0.00001,
11/15/2016,0.008,-0.0055,0.0015,0.00001,
11/16/2016,-0.0012,0.003,-0.0056,0.00001,
11/17/2016,0.0056,0.0013,-0.0013,0.00001,
11/18/2016,-0.0016,0.0056,0.0039,0.00001,
11/21/2016,0.0077,-0.0025,0.0009,0.00001,
11/22/2016,0.0031,0.0054,0.0059,0.00001,
11/23/2016,0.0016,0.0052,0.0018,0.00001,
11/25/2016,0.004,-0.0008,-0.0025,0.00001,
11/28/2016,-0.0064,-0.0077,0.0006,0.00001,
11/29/2016,0.0011,-0.0035,-0.0007,0.00001,
11/30/2016,-0.0025,-0.004,0.0224,0.00001,
12/01/2016,-0.0036,-0.0067,0.0204,0.00001,
12/02/2016,0,0.0005,-0.0032,0.00001,
12/05/2016,0.0075,0.011,0.0028,0.00001,
12/06/2016,0.0048,0.0063,0.0023,0.00001,
12/07/2016,0.0126,-0.0062,0.0053,0.00001,
12/08/2016,0.0036,0.0115,0.0059,0.00001,
12/09/2016,0.0046,-0.0027,0.0013,0.00001,
12/12/2016,-0.003,-0.0094,-0.001,0.00001,
12/13/2016,0.006,-0.0051,-0.0028,0.00001,
12/14/2016,-0.0082,-0.0035,-0.0028,0.00001,
12/15/2016,0.0046,0.0037,0.0028,0.00001,
12/16/2016,-0.0022,0.0005,-0.0042,0.00001,
12/19/2016,0.0022,0.0031,0.0009,0.00001,
12/20/2016,0.0044,0.0043,0.0068,0.00001,
12/21/2016,-0.0024,-0.0038,0.0023,0.00001,
12/22/2016,-0.003,-0.0075,0.0024,0.00001,
12/23/2016,0.0019,0.0056,-0.0051,0.00001,
12/27/2016,0.0027,0.0021,0.0013,0.00001,
12/28/2016,-0.0087,-0.0027,0.0009,0.00001,
12/29/2016,-0.0004,0.0013,-0.0031,0.00001,
12/30/2016,-0.0052,-0.0011,0.002,0.00001,
01/03/2017,0.0083,-0.0011,0.0008,0.00002,
01/04/2017,0.0079,0.0095,-0.0015,0.00002,
01/05/2017,-0.0021,-0.0087,-0.008,0.00002,
01/06/2017,0.0029,-0.0062,-0.0031,0.00002,
01/09/2017,-0.0037,-0.0027,-0.0104,0.00002,
01/10/2017,0.0016,0.0097,0.0056,0.00002,
01/11/2017,0.0031,-0.0032,0.0053,0.00002,
01/12/2017,-0.003,-0.0057,-0.0088,0.00002,
01/13/2017,0.0029,0.0063,-0.0008,0.00002,
01/17/2017,-0.0049,-0.0086,-0.0059,0.00002,
01/18/2017,0.0024,0.0018,0.0024,0.00002,
01/19/2017,-0.0038,-0.005,-0.0004,0.00002,
